"zip","year","provScore","dollScore","govtScore","vibrancy"
10128,2010,0.0163566942707013,0.0790327515222496,0.00281460060435422,0.0432067106672633
10128,2011,0.00953960023660606,0.0833333069311738,0.00490477332429613,0.0422832855579306
10128,2012,0.00545345345638782,0.123026592191825,-0.00378718429722204,0.0574373021119735
10128,2013,0.00567677866473338,0.0949303920178033,-0.00609352993049482,0.044663873814092
10128,2014,0.00391602904229258,0.092866671944642,-0.0250642469666242,0.0410457907474582
10128,2015,0.00107951319827629,0.055155007809874,-0.0134574482885018,0.0239597896248175
10280,2005,0.126219565541734,0.599659632671253,-0.0652826122092326,0.320117377974921
10280,2006,0.125874333341227,0.964973042530878,-0.0358756797954716,0.4872937511629
10280,2007,0.177646180112857,0.651627887184899,-0.0200856408203334,0.371164766201957
10280,2008,0.132839183146954,0.45364977831792,-0.0153811836703836,0.262381914292155
10280,2009,0.111650021418065,0.478084732681835,0.026935090173179,0.268074148362273
10280,2010,0.1223581598111,0.424648036451091,0.0638278080269681,0.252535569120682
10280,2011,0.132190872965604,0.405570814538448,0.0104116110805495,0.243033920484879
10280,2012,0.116358277605797,0.399851555143225,0.0551641929530731,0.237810844032367
10280,2013,0.0590742701715659,0.363129596069481,0.0241760271964637,0.192409342528118
10280,2014,0.0356045006911051,0.101589738862402,-0.0754541637685735,0.0541919914222208
10280,2015,0.0459247740393449,0.402530107921864,-0.0287508283579889,0.198929614046745
10281,2007,-0.0538690012871881,-0.0809381451415007,-0.0597164885231149,-0.0666348647452215
10281,2008,-0.0564900933595334,-0.081123325411919,-0.0651116567481492,-0.0684372041219685
10281,2013,-0.0557236714585923,-0.0492821922408006,-0.0610975129719087,-0.0533623899619177
10281,2014,-0.0566383783018987,-0.054462922575216,-0.0754541637685735,-0.057541001771559
10281,2015,-0.04817153967641,-0.0440363375415924,-0.0581005618532398,-0.047303600933425
10282,2005,-0.0314493542674666,-0.055525982561722,0.00521267877984935,-0.0386176336951499
10282,2006,-0.0286464204176575,-0.0816159302994512,0.0175145062010072,-0.0478666072025982
10282,2007,0.00348835432973683,-0.0824867013205176,0.0029753377619914,-0.0352517223696522
10282,2008,0.00133004245353578,-0.0835560905801992,0.62195993008372,0.0251942713513735
10282,2009,-0.0031217481311914,-0.0821577763875595,0.0216284040501868,-0.0362129456284192
10282,2010,0.0128445222616273,-0.0710225215336782,0.0414272876339934,-0.0220373709090236
10282,2011,0.0119848822959461,-0.0623809617553444,0.0352303166295525,-0.019155204093774
10282,2012,0.00302135925488687,-0.0718325420427464,0.0851060217371208,-0.0224544300808247
10282,2013,-0.026851292595861,-0.0704260126135522,0.0262252409896746,-0.0411522632452685
10282,2014,-0.0148594823382054,-0.0693792550673859,0.0841250545211676,-0.0294949263803994
10282,2015,-0.0306342305918445,-0.0657832547444056,0.0290484462621736,-0.0404830237750952
10301,2005,-0.0443126390870898,-0.0339657096767169,-0.0285065408230183,-0.0380759110260149
10301,2006,-0.0424313876410477,-0.035882557663087,-0.0224303460180918,-0.0374843099886698
10301,2007,-0.0403492759330108,-0.04914417288543,-0.0155336778134973,-0.0418254197496481
10301,2008,-0.0405321483334756,-0.0494528937516739,-0.027264740327737,-0.043219742971091
10301,2009,-0.0413134144915948,-0.0517052302568747,-0.0223565149238642,-0.0440940416291977
10301,2010,-0.0390828549872112,-0.0546233150283325,-0.0223045846748732,-0.044398234974482
10301,2011,-0.037953813461919,-0.0582612370483647,-0.0274169933995558,-0.0460384720695832
10301,2012,-0.0406877253662639,-0.0573386635567274,-0.0104738263139041,-0.0451592576467365
10301,2013,-0.0412580869488088,-0.0566860012580444,-0.0177537817763687,-0.0458502178707208
10301,2014,-0.0412288637585362,-0.0579483629401061,-0.0404726243813121,-0.0486770144525202
10301,2015,-0.0407212366783532,-0.0559432268968489,-0.00500377694354153,-0.0439993863031951
10302,2005,-0.0690714789107757,-0.0837146281440398,-0.0652826122092326,-0.0752820093955902
10302,2006,-0.0663783514723565,-0.0816159302994512,-0.0610520542311116,-0.0727026322204246
10302,2007,-0.0643199390226012,-0.0824867013205176,-0.0597164885231149,-0.0720346370067149
10302,2008,-0.0661380571596401,-0.0835560905801992,-0.0651116567481492,-0.0738735321577426
10302,2009,-0.0631357340506218,-0.0820092724979547,-0.0650400190247953,-0.071819254849339
10302,2010,-0.0617542976100351,-0.076776003758718,-0.0672278807243065,-0.0690614236883696
10302,2011,-0.0665275826175882,-0.0792536275883154,-0.0703880630298253,-0.0726403508956392
10302,2012,-0.0676242205774426,-0.0813122597061621,-0.0675683289917599,-0.0737782490267981
10302,2013,-0.0656445046425229,-0.0767787002807559,-0.0610975129719087,-0.0702001935126663
10302,2014,-0.0626429096997371,-0.0782223194122836,-0.0754541637685735,-0.0709347694772667
10302,2015,-0.0608895126117264,-0.0697452718979431,-0.0581005618532398,-0.0645957092146753
10303,2005,-0.0636670792897308,-0.0831009908878745,-0.0652826122092326,-0.0725738928008456
10303,2006,-0.0620769711552417,-0.0811706606279896,-0.0610520542311116,-0.0705666397255653
10303,2007,-0.0642400014143442,-0.0820770998264248,-0.0597164885231149,-0.0718143444106575
10303,2008,-0.0635389665161366,-0.0831528830076182,-0.0651116567481492,-0.0725224979605046
10303,2009,-0.0635459167367567,-0.081710371104785,-0.0650400190247953,-0.0718693314311733
10303,2010,-0.0621644729242334,-0.0764613924727734,-0.0672278807243065,-0.0691044275010837
10303,2011,-0.0637821487951326,-0.0788598973244506,-0.0703880630298253,-0.071227727056795
10303,2012,-0.0647879693435174,-0.0808483712144203,-0.0675683289917599,-0.0722931861502479
10303,2013,-0.0628150028707701,-0.0763935423512881,-0.0610975129719087,-0.0687535966471171
10303,2014,-0.0591969844935293,-0.0778468975784762,-0.0754541637685735,-0.0692151633092598
10303,2015,-0.0623076265736948,-0.0693859532758314,-0.0581005618532398,-0.0650721671176108
10304,2005,-0.0656071645146124,-0.0831103071693982,-0.0555146840646002,-0.0724743306642648
10304,2006,-0.0635599098185156,-0.0813577714306745,-0.0554235576043882,-0.0707553123225744
10304,2007,-0.067032614076782,-0.0823472809283899,-0.0583207381696323,-0.0730530265692906
10304,2008,-0.0662948627333232,-0.083180079297431,-0.0621838304238922,-0.0734821069562286
10304,2009,-0.0661210037408124,-0.0817451611735133,-0.062889142769824,-0.072828688488429
10304,2010,-0.0633883187577018,-0.0764370268706718,-0.0672278807243065,-0.0696441936051988
10304,2011,-0.0663339527537119,-0.0791212551171019,-0.0683596096534724,-0.0722908045072134
